Page, BounceRate
betterbraces.com,1.0
equifax.com,0.0
thinkgeek.com,0.043478260869565216
beautyandhair.com,0.0
p-boost.com,0.0
penguinmagic.com,0.0
simplyspeakers.com,0.0
rohrerseeds.com,0.0
vibramfive-finger.com,0.0
montessoriservices.com,0.0
newyorksightseeing.com,0.3333333333333333
blablaland.com,0.0
goldsgym.com,0.0
connectedflow.com,0.0
blowfishshoes.com,0.3333333333333333
cig2ostore.com,0.0
divabuy.com,0.0
al-faisal.net,0.0
britishairways.com,0.4
jetspizza.com,0.2
reduxdirect.com,0.0
netaporta.com,0.0
smartshoppingladies.com,0.0
flavourart.it,0.0
kusmitea.com,0.0
haleyshandmades.com,0.0
supercircuits.com,0.0
dayspring.com,0.5
next.co.uk,0.0
go-girl.com,0.0
gpets.com,1.0
menscloset.dk,0.0
ozarka.com,0.0
airportexpress.com,0.3333333333333333
golfballs.com,0.4
marilynmuttroepetboutique.com,0.0
hotdiamondsilver.com,0.0
justonesite.com,0.0
patemeadows.com,0.0
pipelime.com,0.5
bkcrowncard.com,0.0
rockwelltime.bigcartel.com,0.0
roxio.com,0.5
johnwengemantheater.com,1.0
themanregistry.com,0.0
pixello,1.0
vintagetub.com,1.0
povitica.com,0.0
gamezway.com,0.0
tonneaucoversworld.com,0.0
jandd.com,0.0
developer.www.youtube.com,0.0
hondapartsdeals.com,0.2
scrubsandbeyond.com,0.4
meandrojewelry.com,0.0
shoesthatloveyou.com,0.0
vibramfivefingers.com,0.0
palestinecoins.com,0.0
petamall.com,0.0
familylabels.com,0.0
thegiftedones.com,0.0
organicbug.com,0.0
foreverdeal.com,0.0
shop.zapak.com,0.0
donzimarine.com,0.0
superiorcarseats.com,0.0
kleankanteen.com,1.0
cyclingmanager.net,0.0
foxcreekleather.com,1.0
indieindustries.com,0.0
fabrikstyle.com,0.0
menswearhouse.com,0.2
blockbusterexpress.com,0.3333333333333333
maxandchloe.com,0.0
lisseleggings.com,0.0
spinning.com,0.0
firstchoiceyewear.com,0.0
globalenfant.com,0.0
sublet.com,0.5
endless.com,0.37142857142857144
usadapter.com,0.0
cellhut.com,0.0
mousesavers.com,0.0
artisticlabels.com,0.0
aeromexico.com,0.25
newpacases.com,1.0
nytix.com,0.0
nicoandzoe.com,0.0
moschinoboutique.com,0.0
xmradio.ca,1.0
domain.com,0.0
gogobox.info,0.0
fightrack.com,0.0
vitaglo.com,0.0
socialengine.net,0.0
freshology.com,0.3333333333333333
gsdemo.com,0.0
brooklynindustries.com,0.5
customizedgirl.com,0.25
buymebeauty.com,0.5
mindtraining.net,0.0
alibris.com,0.5294117647058824
mandalaybay.com,0.5555555555555556
pexuniverse.com,0.0
jcp.compresents,0.0
antoinetteleedesigns.com,0.0
patboonemeats.com,0.0
rentabikenow.com,0.0
http,0.0
curtainworks.com,1.0
cigaraffinity.com,0.0
laurays.com,0.0
zipinstallation.com,0.0
zaptel.com,0.0
woodwickcandle.com,0.5
jukeboxprint.com,0.0
broderbros.com,0.0
happybabyclothdiapers.net,0.0
fourpeasonline.com,0.0
alawar.com,0.0
stouffers.com,0.2
constplay.com,0.5
myaccount.generator-subaru.avtosklad.net,0.0
netspend.com,0.0
parazul.com,0.0
spencersonlne.com,0.0
bareescentuals.com,0.13333333333333333
napmatsandmore.com,0.0
mnhookah.com,0.0
tenpin.co.uk,0.0
euroflorist.se,0.0
amantel.com,0.0
letigreusa.com,0.0
apmex.com,0.3333333333333333
airnz.co.nz,0.0
jagrma.com,0.0
eaglecomputer.com,1.0
razorreef.com,0.0
lovefilm.com,0.0
reviews.serwis-motoryzacyjny.eu,0.0
playspan.com,0.0
loft.com,0.5238095238095238
contractorsbookstore.com,0.0
sturbridgeyankee.com,0.25
lolli-reincarnation.com,1.0
etopps.com,1.0
inkotechnology.net,0.0
courtyardcocoabeach.com,0.5
booksonboard.com,0.5
rockettube.com,0.0
meijer.com,0.36363636363636365
dollarentacar.com,0.0
littlepiddles.com,0.0
officedwepot.com,0.0
parislasvegas.com,0.5
coorsandco.com,0.0
loclly.com,0.5
progenexusa.com,1.0
koffer-direkt.de,0.0
roadrunnersports.com,0.25
creative-quilting.com,0.0
avenue.com,0.45
generic4all.com,0.0
motelrocks.com,0.0
detailedimage.com,0.0
nygard.com,0.0
coach.com,0.4126984126984127
continental.com,0.125
cofbath.com,0.0
embassysuites.com,0.0
yogatoday.com,0.0
colemans.com,0.0
honuhawaiiactivities.com,0.0
kingsdominion.com,0.18181818181818182
sterlingwineonline.com,0.0
starcrest.com,0.0
homepreparations.com,0.0
theflip.com,0.0
let-it-rain.com,1.0
babyage.affiliatetechnology.com,0.0
homeimprovementsuperstore.com,0.0
honfleurhome.com,0.0
delta.com,0.16666666666666666
fitsyou.com,0.0
treats-for-diabetic-dogs.info,0.0
dmvedu.org,0.0
suburbanexpress.com,1.0
tippmannparts.com,0.3333333333333333
integritypsi.com,0.0
sterlingleather.com,0.0
whichwayto.tv,0.0
reviews.christmaslightstoday.com,0.0
case-mate.com,0.6
magauto.com,0.0
store.nike,0.0
mountaindew.com,0.0
ebags.com,0.16666666666666666
h2odc.com,0.0
bananapeelsdiapers.com,0.0
ameswalker.com,0.0
grandcanyonwest.com,0.0
woodlanddirect.com,0.0
houseaccents.com,0.0
lawdepot.com,0.0
cabriniclinic.org,0.0
myhairneeds.com,0.0
blueribbongeneralstore.net,0.0
tupperware.com,0.5
kodak.com,0.0
xxltv.fr,0.0
frigidaire.com,1.0
oralb.com,0.5
3-athlon.com,0.5
navajonationparks.org,0.0
abctvstore.seenon.com,1.0
kajeet.com,0.0
airsoftrc.com,0.0
gloomth.com,0.0
mamonlineshop.co.uk,0.0
vitalityscience.com,0.0
salonsavings.com,0.3333333333333333
littlefoxfashions.com,1.0
idolreplicas.com,0.0
europcar.de,0.0
telecharge.com,0.0
coolerstores.com,1.0
goglobalevents.com,0.0
orbitz.com,0.345679012345679
jcarolinecreative.com,0.0
coursesmart.com,0.5
bambinoballs.com,0.0
interfacehosting.com,0.0
gearandtraining.com,0.0
myretrobaby.com,0.0
razerzone.com,0.0
amazingsocks.com,0.0
hardtofinditems.com,0.5
aladdin-pmi.com,0.0
clutchseattle.com,0.0
aperturent.com,0.0
3mestore.com,0.0
appliancesonline.com.au,0.0
visualrealmstores.com,0.0
knoxfoam.com,1.0
ivyskin.com,0.5
hi-strungdesigns.com,0.0
waterpik-store.com,0.0
search.a1books.com,0.0
dicks.com,0.0
sunglassesitaly.com,0.0
iweb.ca,0.0
1800flowers.com,0.375
foodoodler.com,0.5
peetscoffee.com,0.0
jassepaintball.com,0.0
elevatestyles.com,0.5
huggalugs.com.au,0.0
mystarbucks.ph.com,0.0
splish.com,0.0
whimsicalley.com,0.5
wideshoes.com,0.0
flower.com,0.0
stilacosmetics.com,0.0
powerscore.com,0.0
urbandecay.com,0.3235294117647059
flowermonthclub.com,0.0
beautybasicsupply.com,0.5
superforums.co.uk,0.0
bootbay.com,0.0
digitalscrapbookingfiles.com,0.0
dots.com,0.5
phatfarm.com,0.0
jny.com,0.5
swansonvitamins.com,0.3541666666666667
diehardfans.com,0.0
oceansbridge.com,0.0
massreach.com,0.0
laylagrayce.com,0.0
femailcreations.com,0.0
shipwreckbeads.com,0.0
layeredpoint.com,0.0
beachbody.com,0.0
theliterarygiftcompany.com,0.0
simplybe.com,0.0
saltysupply.com,1.0
athleta.com,0.5
itunes.southfloridabusinessnews.com,0.0
facetsfinds.com,0.0
propanetaxi.com,0.0
magicgeek.com,0.0
pajamagram.com,0.0
upak.com,0.0
ealthyfeetstore.com,1.0
personalized-jewelry.com,0.0
freebies2deals.com,0.0
affiliates.http,0.0
michaelkors.com,0.45454545454545453
whiteflowerfarm.com,0.0
poppyscloset.com,1.0
healthytrim.us,0.0
myjellybelly.com,0.0
estilonovo.com,0.0
makershed.com,0.5
brainpop.com,0.14285714285714285
feelgoodstore.com,1.0
manadolu.com,0.0
corporateperks.com,0.0
charlieandlee.com,0.0
sintraworks.com,0.0
fleurdelisfashions.com,1.0
pointerbrand.com,0.0
sockwa.com,0.0
care.com,0.0
iambic.com,0.0
locateyourlove.com,1.0
heyprettycupcake.mybisi.com,0.0
honeybell.com,0.5
hooterscasinohotel.com,0.0
latvfest.net,0.0
hiring.monster.co.uk,0.0
lumberliquidators.com,0.25
hancockfabric.com,0.0
systemaryabko.ru,0.0
earringsnation.etsy.com,0.5
shabhaye.nanaricattery.com,0.0
qmuniforms.com,0.3333333333333333
pokershopping.com,0.0
3tailer.com,1.0
furnitureopia.com,0.0
yourhcg.com,0.0
japanesegifts.com,0.0
myopticalshop.com,1.0
ashadiamonds.com,1.0
moo.com,0.7
mommyjewerly.com,0.0
naugi.com,0.0
gentopress.com,0.0
kaylamusgrove.avonrepresentative.com,0.0
samsonite.com,0.5
winamp.com,0.0
graceandcompanie.com,0.0
ezupc.info,0.5
burton.com,0.3333333333333333
heartratemonitorsusa.com,0.5
poshpuppy.com,0.0
indochino.com,0.25
onlinecreditcardco.com,0.0
mbeautylounge.com,1.0
music123.com,0.0
djdeals.com,1.0
doggles.com,0.0
christopherandbanks.com,0.25
homesweetfurniture.com,0.0
affiliates.peapod-offers.com,0.0
nasl.tv,0.0
essowatches.com,0.0
ems.com,0.2222222222222222
light-speed.com,0.0
pinkimpulse.com,0.0
schwab.com,0.0
suemills.com,0.0
discountphotogifts.com,0.0
edandmore.com,0.0
sonos.com,0.0
moveicode.net,0.0
madcowcutlery.com,0.0
prana.com,0.0
thedealrack.com,0.0
pintwire.co.in_.ph,0.0
kbkphoto.com,0.0
2bhip.com,0.3333333333333333
atlanta.braves.mlb.com,0.0
katzglutenfree.com,0.0
warriordash.com,0.5
shopkitson.com,0.0
thingsremembered.com,0.46153846153846156
dinnerafare.com,0.0
odnoklasniki.ru,0.0
jawbone.com,0.2
naturalhealthcarestore.com,0.0
pawsfornutrition.net,0.0
tastesofchicago.com,0.5
intrahost.com,0.0
s33.youtube.com,0.0
3floz.com,0.0
gonaturalbaby.com,0.0
airnet.com.tw,0.0
phantomplate.com,0.0
ispnet.es,0.0
blisslivinghome.com,1.0
desicardealer.com,0.0
yoggie.com,0.0
cabinetgiant.com,0.3333333333333333
factorydirectpurses.com,0.0
kalahariresorts.com,0.0
click-sport.co.uk,0.0
goodapples.org,0.0
mcaruso.photobiz.com,0.0
iconboat.com,0.0
royalshave.com,0.0
dthamerica.com,0.0
furniturebestprice.com,0.0
weforia.com,0.5
aspenleafspa.com,0.0
oscarblandi.com,0.0
iscootdecals.com,0.0
rockwellnutrition.com,0.3333333333333333
buysullen.com,0.0
kt8merch.com,0.0
smogtips.com,0.0
2bhiptshirts.com,0.0
ndavonlady.com,0.0
bnghair.com,1.0
sheplersferry.com,0.0
iamplanethappy.com,0.0
theoriginaltour.com,0.4
4wheelparts.com,0.3333333333333333
greatchandeliers.com,0.0
glamourbows.com,0.0
babyuniverse.com,0.0
autocityimports.com,0.0
esino.hk,0.0
shopandshipworldwide.com,0.0
neostrata.com,1.0
juneshin.etsy.com,0.0
monster-airsoft.com,0.0
hoteltonight.com,0.0
johnthelegend.http,0.0
anchorsfoodfinds.com,1.0
lafuente.com,0.0
yourstoreonline.net,0.5
vivaterra.com,0.0
icanseemypc.com,0.0
culturesforhealth.com,0.0
motherearthnews.com,0.5
scanmyphotos.com,0.0
aurigny.com,0.0
myaccount.vn.tangtraffic.com,0.0
botw.org,0.0
bclc.com,0.0
yahoo.net,0.0
spyville.com,1.0
fanzz.com,0.0
homedecoratersoutlet.com,0.0
dynenco.net,0.0
wombpics.com,0.0
jacklynperez.mymarkstore.com,0.0
cyberghostvpn.com,0.0
ispguide.com,0.0
gateway.com,0.0
nuvocosmetics.com,0.0
discogs.com,0.0
cutebabyshoes.com,0.0
tricoastal.bigcartel.com,1.0
modelscouts.com,0.0
dsfirelink.com,0.0
riteaid.com,0.5
giftpens.com,1.0
desiwear.com,0.0
yanashiki.com,0.0
canvas.landsend.com,0.4
musicnotes.com,0.0
wellgosh.com,0.0
makeupartistschoice.com,0.0
myperplex.com,0.0
swimoutlet.com,0.14285714285714285
a-zara.com,0.0
grasshoppers.com,0.0
hot.co.nz,0.0
lyricsfreak.com,0.0
bestnamebadge.com,1.0
bestbuycandy.com,0.0
gotickets.com,0.3333333333333333
hespanica.com,0.0
offprotects.com,0.5
martronicnet.com,0.0
scosche.com,0.0
pyramidcollection.com,0.0
bigbrownbox.com.au,0.0
vastwholesale.com,0.0
promisechecks.com,1.0
divx.com,0.0
the-house.com,0.0
northcedar.com,0.0
yves-rocher.com,0.0
mathnkids.com,1.0
figleaves.com,0.0
marylandsquare.com,0.0
burtsbees.com,0.5
tshirttank.com,0.0
purehockey.com,0.0
worldship1.com,0.0
hairwigharlem.com,0.5
safeway.ca,0.5
fazabad.com,0.0
dengensha.com,0.0
grubtaxi.com,0.0
cherry-hill.com,0.0
bigpondmovies.com,0.0
beautyhabit.com,1.0
allromanceebooks.com,0.0
glovediamond.com,0.0
theshoemart.com,0.0
dennys.com,0.375
thompsoncigar.com,0.14285714285714285
faucetdirect.com,0.5714285714285714
solarfactory.com,0.0
realmcollections.com,0.0
laithwaites.com,0.0
versadeals.ccom,0.0
mastgeneralstore.com,0.0
tienda.com,0.0
inlinks.com,0.0
skylinechili.com,0.0
agjeans.com,0.3333333333333333
monsteremart.com,1.0
dell.ca,0.2
stuff4scrapbooking.com,1.0
800padutch.com,0.0
globalhealingcenter.com,0.0
kidcruisers.com,0.0
buffalowildwings.com,0.3
goshape.com,0.0
dell.cl,0.0
eoilcandles.com,0.0
luminessair.com,0.0
radisson.com,0.0
wideanglesoftware.com,0.0
robotshop.ca,0.25
sterling-cars.com,0.0
halfmoonoutfitters.com,0.0
driverseddirect.com,0.2
ezprepaidstore.com,0.0
rxpad.biz,1.0
om2.one.microsoft.com,0.0
newyorkdress.com,0.4
thebreastcancersite.com,0.5
wishatl.com,0.0
kungfudirect.com,0.5
nobledrugstore.com,0.0
kartridge.com,0.0
1-800-dryclean.com,0.0
grandinroad.com,0.4
thesunisthesameinarelativewaybutyoureolder.com,0.0
emilyelizabethjewelry.com,0.0
a2hosting.com,0.0
mexyshop.myshopify.com,0.0
www.angelfoodministries.com,0.0
sysdap.com,0.0
justkidcostumes.com,1.0
iwebmaster.it,0.0
hockeymonkey.affiliatetechnology.com,0.0
avenidarock.com,0.0
sewsations.com,0.0
gcutekids.com,0.0
exclusivefits.com,0.0
people2people.com,0.0
lowes.cwww.lowes.com,0.0
hartwickandgrove.com,0.0
intuitmarket.com,0.0
early-pregnancy-test.com,0.0
petsupermarket.com,0.42857142857142855
homebase.com,0.0
sysvision.pt,0.0
la-favorita.com,0.0
incredibledays.com,0.0
handlesets.com,0.75
beltbuckleshop.com,0.0
airsoftoutletnw.com,0.0
freedomrxcard.com,1.0
ameda.com,0.0
more4playuk.co.uk,1.0
thepeanutshop.com,0.0
kilnq.com,1.0
littleafrica.com,0.0
kvchosting.com,0.0
steinertractor.com,1.0
simplycanvas.com,0.0
intuit.com,0.0
jronigerry2cprewards.com,0.0
kidskonserve.com,0.0
dovecoupon.onlinepromo.com,0.0
newworldchiropractic.com,0.0
walmart.ca,0.5
classictvinfo.com,0.0
lolopinkshop.com,1.0
storkie.com,0.3333333333333333
poishi.com,0.0
onetri.com,0.0
mygtech.com,0.0
freetaxusa.com,0.0
thechildrensplace.com,0.0
gardensupply.com,0.0
smithstix.com,0.0
goldenhatbingo.com,0.0
bsueboutiques.com,0.0
totsy.com,0.5
petuniapicklebottom.com,0.4
totaltraining.com,0.0
extraspacestorage.com,0.0
mobilize.eventbrite.com,0.0
dotstrafficschool.com,0.5
pintwire.co.in_.au,0.0
partystuff.ca,0.0
stewleonardsgifts.com,0.0
brownies.com,0.0
jeffersequine.com,0.0
ullapopken.com,0.25
romeospizza.com,0.0
mailordercomics.com,0.0
doheny.com,0.0
janieandjack.com,0.3333333333333333
onlinefabricstore.net,1.0
namelynewborn.com,0.0
cherrymoonfarms.com,0.0
mmoga.de,0.0
canvaspress.com,0.0
diaperso.com,0.0
cubancrafters.com,0.0
advanceautoparts.com,0.43548387096774194
lite.corporateperks.com,0.0
digitalkind.co.uk,0.0
viaspiga.com,0.0
virginmobile.com.au,0.25
promo.snapfish.in,0.0
hotshirts.com,0.0
curel.com,0.0
vistaprint.co.uk,0.0
alzstore.com,0.0
kiteandwind.com,0.3333333333333333
helmetsup.com,0.0
breville.com,0.0
worldyacht.com,0.0
totallyfurniture.com,0.0
espn.insider.com,1.0
graduationsource.com,0.0
frecklebox.com,0.0
zunflappie.nl,0.0
waysidegardens.com,0.0
kneedraggers.com,0.3333333333333333
luckybrand.com,0.23076923076923078
govacuum.com,0.0
lala.com,0.0
couponcollie.com,0.0
alecyce.pl,0.0
inthewindinc.com,0.0
salvadordalimuseum.org,0.0
pizzafree.com,0.0
tigerdirect.ca,0.0
avs4you.com,0.0
dominos.com.au,0.2328767123287671
mltd.com,0.25
multicamserver.com,0.0
letsplayballtickets.com,0.0
fanelaki.com,0.0
tenderhearttreasures.com,0.5
unsanity.com,0.0
logees.com,0.0
jhpusa.com,0.0
uwbookstore.com,0.0
fuzal.com,0.0
drlwholesale.com,0.0
iycatacombs.com,0.0
icedtime.com,0.0
growquest.com,0.0
mwave.com.au,0.0
godiva.com,0.2222222222222222
exoticwearexpress.com,0.0
africansafariwildlifepark.com,0.0
myunitard.co.uk,0.0
gameshark.com,0.5
kingsbodyjewelry.com,0.0
hottopic.com,0.16666666666666666
passionforsavings.com,0.0
rebel8.com,0.0
neaterfeeder.com,0.0
smackapparel.com,0.0
kiwikidsgear.com,0.0
egg-baby.com,0.0
cellware.com,1.0
imparts.com.au,0.0
odgirl.com,0.0
ultimatewineshop.com,0.0
stores.shop.filmcaribe.com,0.0
jtt.ne.jp,0.0
tastewashington.org,0.0
123christian.com,0.0
odiliafu.com,0.0
flip4mac.com,0.0
beau-coup.com,0.75
h2discountgolf.com,0.5
eleganthorsepictures.com,0.0
http:,0.0
shopmartins.com,0.0
partnerprinting.com,0.5
thehairbowcompany.com,0.0
ccs.com,0.23076923076923078
stopstaringclothing.com,0.0
hotmath.com,0.0
kayro.co.uk,0.0
kraftfoods.com,0.0
shabhaye.http,0.0
bondno9.com,0.0
vincipro.com,0.0
policy.responsys.net,0.0
ringling.com,0.11764705882352941
ewingmovingservice.com,0.0
valvoline.com,0.0
henryfields.com,0.0
spa-booker.com,0.0
newexcite.com,1.0
jakprints.com,0.0
herasincometaxschool.com,0.0
designbands.com,0.0
palmercash.com,0.0
bandmecrh.com,0.0
lazerkraze.com,0.0
neverenoughhandbags.com,0.0
miniusa.com,0.0
triumphunited.com,1.0
virtualcd.de,0.0
save-a-lot.com,0.0
uddercovers.com,0.0
maximiles.com,0.0
punchsoftware.com,0.0
fanboxmail.com,0.0
cybex.cz,0.0
millionbuy.com,0.5
a-1appliance.com,0.0
hairspraythemusical.co.uk,0.0
mackleyengraving.com,0.0
zupplements.com,1.0
newbalancefitness.com,0.0
hairyundies.com,0.0
savemart.com,0.0
shipmycontacts.com,0.5
yaz-us.com,0.0
yardleylondon.com,1.0
silveroakcasino.com,0.0
twmperformance.com,0.5
earthenglowminerals.com,0.0
gevatheatre.org,0.0
drinkdreamwater.com,1.0
wetseal.com,0.2857142857142857
biggerbooks.com,0.0
newartperspectives.com,0.0
xprotex.com,0.0
michiganwendys.com,0.0
estatevault.com,0.0
shop.steelers.com,0.0
kaelinskloset.com,0.0
casinotropez.com,0.0
brazzerstube.com,0.0
newcigarhumidor.com,0.0
goodietwosleeves.com,0.0
argonauts.ca,0.0
supershuttle.com,0.15151515151515152
yp.vn.tangtraffic.com,0.0
sterling.nswebhost.com,1.0
guiadomarceneiro.com,0.0
militaryuniformsupply.com,0.5
kettlepotsoap.com,0.0
mychicagosteak.com,0.0
mellyonline.com,1.0
claires.com,0.36363636363636365
baysidequilting.com,0.0
ridetheunicycle.com,0.0
happymeal.fr,0.0
ibuyfleamarket.com,0.0
bankofthewest.com,0.0
atlantismarineworld.com,0.0
hyundaiperformance.com,0.0
lbjeweled.com,0.0
mealtimemakeover.com,0.0
ijji.com,0.0
hatland.com,0.0
benefitcosmetics.com,0.25
pulseuniform.com,0.6
stylestar.biz,0.0
mbmcorp.com,0.0
ooma.com,0.0
inkpal.com,0.0
claimjumper.com,0.5
yousendit.com,0.0
unbridledequine.com,0.0
hatclub.com,0.6666666666666666
teavana.com,0.3
coned.westgatech.edu,0.0
ladyfootlocker.com,0.4444444444444444
lipseals.net,0.0
amazon.ca,0.21052631578947367
bestdressedkids.com,0.5
moviepostersusa.com,0.0
truckntow.com,0.0
tafford.com,0.16666666666666666
subwayfreshbuzz.com,0.0
burkewilliamsspa.com,0.0
duckdown.com,0.0
a1scrubs.com,1.0
clearbags.com,0.0
kahluarussellstover.com,0.0
queenbeegirls.com,0.0
vader.pl,0.0
poolcenter.com,0.3333333333333333
julieellyndesigns.com,0.0
unitedstatesmarinecorp.com,0.0
sigmabeauty.com,0.0
karmakiss.com,0.5
hitseller.de,0.0
hycreek.com,0.0
herobags.com,1.0
qualitymobilevideo.com,0.6666666666666666
redhotkitten.etsy.com,0.0
amazon.cn,0.0
amazon.de,0.0
morebeer.com,1.0
forzadirect.com,0.0
invisiblestripes.com,0.0
infectiousthreads.com,0.0
badmintonsource.com,0.0
bladehq.com,1.0
getmepleasure.com,0.0
areaware.com,1.0
jegs.com,0.3333333333333333
randomhouse.com,0.5
yourhead.com,0.0
midwestsports.com,0.0
locknlockplace.com,0.5
fitnessmagazine.com,0.0
sherwin-williams.com,0.2857142857142857
ashleyfurniturehomestore.com,0.0
fastfurnishings.com,0.5
mbamath.com,0.0
thecarcover.com,0.0
creativekidstuff.com,0.0
ctshirts.co.uk,0.0
chegg.com,0.3684210526315789
violight.com,0.0
gaylordopryland.com,0.0
bennettcars.com,0.0
shopjimmy.com,0.0
itunes.http:,0.0
bamason.com,0.5
ilovescrub.com,0.0
sansa.com,0.0
scentsy.com,0.0
magshop.com.au,0.25
modern.nl,0.0
secondcitystore.com,0.0
nestmaternityandbaby.com,1.0
doverpublications.com,0.5
pogo.com,0.3157894736842105
irongirl.com,0.0
altrec.com,0.3076923076923077
amazon.fr,0.0
shop.christmaslightstoday.com,0.0
synfosys.com,0.0
rosietrue.com,1.0
uscavalry.com,0.2
specialtys.com,0.0
lulalu.com,0.0
mywebshost.com,0.0
wow7gold.com,0.0
topbrasiltur.com.br,0.0
girlfriendgrams.com,0.0
guitarsend.com,0.0
heirloomcreations.com,0.0
thejewelrykitchen.com,0.0
freetranslation.com,0.0
nethbc.com,1.0
e.gcineplex.com,0.0
bajafresh.com,0.5833333333333334
laithwaites.co.uk.hofwine,0.0
specopsbrand.com,0.0
hids4u.com,0.0
beautyboutique.com,1.0
cheng-tsui.com,0.0
allpointsfurniture.com,0.0
basspro.com,0.29411764705882354
cosplaywigsusa.com,0.0
clearbluearomatherapy.com,1.0
hisandhersonline.com,0.0
havaianas.com,0.0
dallairest-bruno.com,0.0
screentekinc.com,1.0
hawaiiankinestuff.com,0.0
supercuts.com,0.3333333333333333
uberprints.com,0.0
espn.nanaricattery.com,0.0
themonogramdivas.com,0.0
littlepearl.com,0.0
rhapsody.com,0.4
softandcozybaby.com,0.0
leanintree.com,0.0
canvas4life.com,0.5
lasermax.com,0.25
proaux.com,0.0
dtcwarranty.com,0.0
usopenshop.org,0.0
efamilyfun.net,0.0
internetpasswordorganizer.com,0.0
skrewgear.com,0.0
tennissuperstore.com,0.5
zennioptical.com,0.22857142857142856
giftandbasket.com,0.0
fastcheapboxes.com,0.0
raiderimage.com,0.5
postbox-inc.com,0.0
rallysportdirect.com,0.0
taggies.com,1.0
softwaremarket.bestfreerpgonlinegames.tacuzen.com,0.0
store.fueledbyramen.com,0.0
lockpicks.com,0.0
shop.creaturesofcomfort.us,0.0
dollarshower.com,0.0
silkskin.com,0.0
libraccio.it,0.0
blinds.com,0.5
simplegreen.com,0.0
tasteofinkstudios.com,0.0
consumerreports.org,0.16666666666666666
24hourfitness.com,0.3
resetgames.com,0.0
tablethotels.com,0.5
v8juice.com,0.5
s28.youtube.com,0.0
paintball-online.com,0.0
drivemint.com,1.0
acaciarolltop.spcdartboards.com,0.0
gaming.somethin4nothin.com,0.0
swisschalet.com,0.15384615384615385
simplyplatformbeds.com,0.0
eat24hours.com,0.6666666666666666
liquorama.net,0.0
lorisdesignershoes.com,0.0
ibeads.com,0.0
simon.com,0.5
buzzaboutwireless.com,0.0
eagleboys.com.au,0.0
tryv8.com,0.0
mdofpc.com,0.0
michelle-s.com,1.0
smashwords.com,0.0
tirerack.com,0.09090909090909091
wishuponagift.co.uk,0.0
pentagondirect.com,0.0
amiciaccessories.com,0.0
autotradr.co.uk,0.0
golflocker.com,1.0
s33.www.eliteqdecoration.com,0.0
erotoyshop.com,0.0
choochoorsnacks.com,0.0
hallmark.com,0.2857142857142857
lecensebeef.com,0.0
drapers.com,0.0
active.com,0.2857142857142857
honeyhandycraft.com,0.0
wheelfire.com,0.5
mackeeper.zeobit.com,0.0
clickinks.com,0.0
justskates.com,0.0
biotherm.com,0.0
lncollections.com,0.0
jessicalondon.com,0.3333333333333333
engergizer.con,0.0
phoenixzoo.org,0.0
heritagekids.ca,0.0
yesicansmoke.com,0.0
expertstallite.com,0.0
squidoo.com,0.0
pizzaguys.com,0.0
3riversarchery.com,0.3333333333333333
levis.com,0.0
utahskis.com,0.0
cookingenthusiast.com,0.0
miniaxe.com,1.0
mechanix.com,0.0
alice.org,0.5
shop-denali.com,0.0
harbormagic.com,0.0
ediblearrangements.com,0.40816326530612246
gets.cn,0.0
leathercoatsetc.com,0.0
thefashionpatrol.com,0.0
heartlandamerica.com,0.16666666666666666
kellyskids.com,0.0
healthproductsforyou.com,0.0
