couponId,Hour,Minimum Clicks/Minute,Minimum Clicks Minute,Maximum C/Min,Maximum Clicks Minute,Mean C/min,Median C/min ,Sample Standard Deviation
1865491,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
S137745,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2198553,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
1701527,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
583000,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
1799236,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
1919192,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2816707,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2061679,00,0,0,4,33,0.6666666666666666,0.0,0.9144168590366187
S160569,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
S136714,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2448588,00,0,0,1,6,0.03333333333333333,0.0,0.1810203347193924
2724296,00,0,0,2,23,0.18333333333333332,0.0,0.4314605336417175
2399908,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
S175061,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2846552,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
2473497,00,0,0,1,12,0.03333333333333333,0.0,0.1810203347193924
2849856,00,0,0,2,7,0.05,0.0,0.28671133537149995
2805695,00,0,0,2,21,0.31666666666666665,0.0,0.5963637459756623
791160,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2100533,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2842101,00,0,1,2,41,0.23333333333333334,0.0,0.4645634607236645
2407739,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2055085,00,0,0,1,37,0.03333333333333333,0.0,0.18102033471939247
2665970,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
2416563,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
1719409,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2828157,00,0,0,1,1,0.05,0.0,0.21978417765108266
S138413,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2831334,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2318819,00,0,0,1,22,0.03333333333333333,0.0,0.18102033471939244
1660715,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2849289,00,0,0,1,7,0.05,0.0,0.21978417765108266
2849238,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2780705,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2819371,00,0,1,3,32,0.16666666666666666,0.0,0.49288726206643335
2807634,00,0,0,2,53,0.13333333333333333,0.0,0.3891175007353576
2794447,00,0,0,1,7,0.05,0.0,0.21978417765108266
2596342,00,0,0,1,37,0.03333333333333333,0.0,0.18102033471939247
2750374,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
1399672,00,0,0,1,27,0.05,0.0,0.2197841776510827
2580417,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
2816491,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2819372,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
S136475,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2850483,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
1045963,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
S173429,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2760182,00,0,0,1,27,0.03333333333333333,0.0,0.18102033471939244
2763054,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
S150339,00,0,0,1,15,0.05,0.0,0.21978417765108266
2843858,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
S167025,00,0,0,2,44,0.05,0.0,0.28671133537149973
2419743,00,0,0,1,18,0.03333333333333333,0.0,0.1810203347193924
S145613,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2850090,00,0,0,1,48,0.03333333333333333,0.0,0.1810203347193925
1857309,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2646481,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2449967,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2479608,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
S164133,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2806759,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2115741,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
S143639,00,0,0,1,31,0.03333333333333333,0.0,0.18102033471939247
2823301,00,0,0,1,18,0.03333333333333333,0.0,0.1810203347193924
S137508,00,0,0,1,5,0.15,0.0,0.3600847357902755
2800596,00,0,0,2,38,0.08333333333333333,0.0,0.3340388014946091
2614934,00,0,0,4,38,0.35,0.0,0.7773270149271756
2718057,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2646483,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
2831369,00,0,1,3,31,0.06666666666666667,0.0,0.40616714713579394
2614893,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
1900534,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2801081,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
1511971,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
S203783,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2840258,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2641036,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2480107,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
1799398,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2739397,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2634573,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2787884,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2810090,00,0,0,3,40,0.1,0.0,0.47656966339434215
2730921,00,0,0,1,48,0.03333333333333333,0.0,0.1810203347193925
1849699,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2148819,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2762395,00,0,0,2,1,0.03333333333333333,0.0,0.25819888974716143
2843926,00,0,0,2,13,0.15,0.0,0.44436204509233734
2648721,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
602821,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
1572395,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2556141,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
S193463,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
1720624,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
482659,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
417153,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2610041,00,0,0,2,5,0.03333333333333333,0.0,0.25819888974716143
2551262,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
1959643,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
1962099,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2707888,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2827698,00,0,0,1,6,0.15,0.0,0.3600847357902755
S145418,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2041810,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2799909,00,0,0,1,2,0.18333333333333332,0.0,0.39020492949942315
2643001,00,0,0,1,33,0.05,0.0,0.21978417765108274
2837362,00,0,0,1,3,0.06666666666666667,0.0,0.2515488742932316
1889489,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
S184451,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2831455,00,0,0,2,8,0.03333333333333333,0.0,0.25819888974716143
1941395,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2824266,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2666108,00,0,0,2,55,0.08333333333333333,0.0,0.33403880149460907
2826084,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2839102,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2825933,00,0,0,1,35,0.03333333333333333,0.0,0.18102033471939247
S224187,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
2600889,00,0,0,3,50,0.05,0.0,0.3872983346207416
2805731,00,0,0,1,19,0.03333333333333333,0.0,0.1810203347193924
2802812,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2780023,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
1868806,00,0,0,1,17,0.03333333333333333,0.0,0.1810203347193924
1865345,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
1551196,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2534691,00,0,0,1,8,0.05,0.0,0.21978417765108266
903722,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2834575,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2834674,00,0,0,2,44,0.16666666666666666,0.0,0.4184987968176888
2634199,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2101339,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2843857,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2784327,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
2775631,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2368779,00,0,0,1,9,0.06666666666666667,0.0,0.2515488742932316
2847832,00,0,0,2,38,0.26666666666666666,0.0,0.5482380612028068
1862612,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2793043,00,0,0,3,55,0.06666666666666667,0.0,0.4061671471357936
2478137,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2837530,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
1798265,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2536526,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2847211,00,0,0,4,38,0.3333333333333333,0.0,0.7954673856179906
2747513,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2837978,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
844953,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
1878068,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2850974,00,0,0,4,2,0.55,0.0,0.7685557664227722
1767296,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2486370,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2829649,00,0,0,1,46,0.06666666666666667,0.0,0.2515488742932317
2743735,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
2148610,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2665701,00,0,0,1,33,0.03333333333333333,0.0,0.18102033471939247
2359628,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2851287,00,0,0,1,6,0.05,0.0,0.21978417765108266
2848868,00,0,5,3,1,0.7666666666666667,1.0,0.8707422640457285
2841679,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2796080,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
1963261,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2835419,00,0,0,1,8,0.03333333333333333,0.0,0.1810203347193924
651276,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2444548,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2849700,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
1478281,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2674474,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
1768146,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
S200348,00,0,0,2,51,0.05,0.0,0.28671133537149956
1847395,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2830697,00,0,0,1,12,0.05,0.0,0.21978417765108266
2829984,00,0,0,1,8,0.05,0.0,0.21978417765108266
2726571,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2258598,00,0,0,1,30,0.03333333333333333,0.0,0.18102033471939244
2101597,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2479642,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
1326248,00,0,0,2,14,0.03333333333333333,0.0,0.2581988897471614
2848657,00,0,0,1,12,0.03333333333333333,0.0,0.1810203347193924
2848300,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2794622,00,0,1,2,12,0.2833333333333333,0.0,0.5551505114790761
1612492,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2845403,00,0,2,2,3,0.4166666666666667,0.0,0.6960339624157416
1811063,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2811679,00,0,0,2,49,0.05,0.0,0.2867113353714996
S137321,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2799903,00,0,0,1,18,0.03333333333333333,0.0,0.1810203347193924
2835797,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2851807,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2847195,00,0,0,1,27,0.08333333333333333,0.0,0.27871780678530234
2755622,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2656035,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2794179,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
1759889,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2829032,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2778336,00,0,0,1,9,0.05,0.0,0.21978417765108266
2849676,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2851810,00,0,0,2,39,0.05,0.0,0.28671133537149973
2847900,00,0,0,1,26,0.03333333333333333,0.0,0.18102033471939244
2767776,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
982517,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
S223857,00,0,0,1,14,0.03333333333333333,0.0,0.1810203347193924
2825489,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2819415,00,0,0,1,3,0.05,0.0,0.21978417765108266
2459020,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2760102,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
2769994,00,0,1,3,24,0.6,0.0,0.785461108230301
1444520,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
S144713,00,0,0,1,3,0.03333333333333333,0.0,0.18102033471939238
2357619,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2827788,00,0,0,1,6,0.08333333333333333,0.0,0.2787178067853023
2587925,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2801098,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
S157098,00,0,0,1,22,0.03333333333333333,0.0,0.18102033471939244
2832724,00,0,0,2,56,0.06666666666666667,0.0,0.31172927556284774
1938240,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
1632566,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2757668,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2837361,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
S148651,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
S146339,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2842844,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
S141179,00,0,0,1,10,0.1,0.0,0.3025316904537664
2201748,00,0,0,2,6,0.11666666666666667,0.0,0.4154502016565853
2475121,00,0,0,1,41,0.03333333333333333,0.0,0.18102033471939247
2495690,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
1435673,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2459490,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2841459,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2288493,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
1908231,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2108166,00,0,0,1,23,0.05,0.0,0.21978417765108269
2695172,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2527031,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2843852,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2729794,00,0,0,1,26,0.03333333333333333,0.0,0.18102033471939244
2811887,00,0,0,1,3,0.03333333333333333,0.0,0.18102033471939238
2444409,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
1844187,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
2692127,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2845461,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
1649988,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
S154733,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2519148,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2787610,00,0,0,1,20,0.05,0.0,0.21978417765108269
2328798,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2386043,00,0,0,1,10,0.1,0.0,0.30253169045376627
S254923,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2629117,00,0,0,1,54,0.03333333333333333,0.0,0.18102033471939252
1245447,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
659402,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
2816790,00,0,0,1,10,0.06666666666666667,0.0,0.25154887429323164
S194519,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
687774,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2726320,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2787596,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2623169,00,0,0,3,37,0.05,0.0,0.3872983346207414
S147745,00,0,0,1,13,0.03333333333333333,0.0,0.1810203347193924
2842441,00,0,0,2,35,0.08333333333333333,0.0,0.3340388014946091
2642210,00,0,0,1,14,0.03333333333333333,0.0,0.1810203347193924
2851339,00,0,0,1,26,0.06666666666666667,0.0,0.2515488742932317
2843606,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2839796,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
S137699,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
951093,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
1063571,00,0,0,2,18,0.21666666666666667,0.0,0.4544196025054846
2741960,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2838156,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2849382,00,0,1,1,0,0.08333333333333333,0.0,0.2787178067853024
2851137,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
2841967,00,0,0,2,27,0.05,0.0,0.28671133537149984
1880922,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2848961,00,0,0,1,7,0.11666666666666667,0.0,0.32373177151309335
1939835,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
S215449,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
1116122,00,0,0,1,26,0.03333333333333333,0.0,0.18102033471939244
1513491,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2423308,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2801062,00,0,0,1,16,0.05,0.0,0.21978417765108269
2795856,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
539172,00,0,0,1,43,0.03333333333333333,0.0,0.18102033471939247
S154036,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2130050,00,0,0,1,34,0.03333333333333333,0.0,0.18102033471939247
2738582,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2795993,00,0,0,2,21,0.05,0.0,0.28671133537149995
2779533,00,0,0,1,33,0.05,0.0,0.21978417765108274
1751944,00,0,3,2,1,0.08333333333333333,0.0,0.3340388014946093
2841220,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2771129,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2839855,00,0,0,1,17,0.06666666666666667,0.0,0.25154887429323153
2835141,00,0,0,1,26,0.03333333333333333,0.0,0.18102033471939244
2612563,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2012297,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2725733,00,0,0,1,14,0.05,0.0,0.21978417765108266
2739177,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2851864,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2782653,00,0,0,3,15,0.05,0.0,0.3872983346207412
1434167,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
1513232,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
1893749,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2680978,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2800681,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
326549,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
2678934,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
2101440,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2700853,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2823902,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2793947,00,0,1,1,0,0.16666666666666666,0.0,0.3758230140014144
2634319,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2829122,00,0,0,3,5,0.08333333333333333,0.0,0.42353102728542386
2787587,00,0,0,1,4,0.03333333333333333,0.0,0.1810203347193924
2727209,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
450541,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2844906,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2839332,00,0,0,2,19,0.38333333333333336,0.0,0.6661721329614916
2666584,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2717752,00,0,0,2,47,0.05,0.0,0.28671133537149956
1074304,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2612348,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2731636,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
